company_name,ticker_bb,gics_sector,gics_industry_group,gics_industry,gics_sub_industry,market_cap_mln_gbp,financial_year,executive_name,position,salary_amount,salary_currency,annual_bonus_amount,ltip_amount,pension_amount,benefits_amount,other_compensation_amount,total_compensation_amount,total_compensation_currency,is_pro_rata,pro_rata_notes,file_name,ar_link,source_link,source_attribution_tier,source_chunk_id
GSK Plc,GSK LN Equity,Health Care,Pharmaceuticals Biotechnology & Life Sciences,Pharmaceuticals,Pharmaceuticals,74779.8,FY2024,Julie Brown,CFO,990000.0,GBP,1955000.0,0.0,69000.0,64000.0,1088000.0,4166000.0,GBP,False,"N/A for 2024; for reference, Julie Brown joined GSK on 3 April 2023, and her 2023 base salary was pro-rated (not shown in this table)",gsk_ar_2025,https://www.gsk.com/media/kn0bknmd/annual-report-2025.pdf,"=HYPERLINK(""https://www.gsk.com/media/kn0bknmd/annual-report-2025.pdf#page=149"",""p.149 of AR"")",3.0,120.0
Haleon Plc,HLN LN Equity,Health Care,Pharmaceuticals Biotechnology & Life Sciences,Pharmaceuticals,Pharmaceuticals,29517.5,FY2025,Brian McNamara,Chief Executive Officer,1341000.0,GBP,1290000.0,5370000.0,94000.0,135000.0,0.0,8230000.0,GBP,False,"Served full year in FY2025. Annual Bonus (AIP) includes both cash (50%) and deferred share (50%) portions; AIP outcome was 47.7% of maximum. LTIP (PSP) relates to 2023-25 PSP awards vesting March 2026, valued using average share price of £3.59 over last three months of 2025; vesting at 82% of maximum.",haleon_ar_2025,https://www.haleon.com/content/dam/haleon/corporate/documents/investors/oar-2025/Annual-Report-and-Form-20-F-2025.pdf.downloadasset.pdf,"=HYPERLINK(""https://www.haleon.com/content/dam/haleon/corporate/documents/investors/oar-2025/Annual-Report-and-Form-20-F-2025.pdf.downloadasset.pdf#page=95"",""p.95 of AR"")",2.0,
Haleon Plc,HLN LN Equity,Health Care,Pharmaceuticals Biotechnology & Life Sciences,Pharmaceuticals,Pharmaceuticals,29517.5,FY2025,Dawn Allen,Chief Financial Officer,749000.0,GBP,709000.0,0.0,52000.0,33000.0,1513000.0,3056000.0,GBP,False,"Served full year in FY2025. Note: Dawn Allen was appointed 28 October 2024, so FY2024 figures are pro-rata. Annual Bonus (AIP) includes both cash (50%) and deferred share (50%) portions; AIP outcome was 46.9% of maximum.",haleon_ar_2025,https://www.haleon.com/content/dam/haleon/corporate/documents/investors/oar-2025/Annual-Report-and-Form-20-F-2025.pdf.downloadasset.pdf,"=HYPERLINK(""https://www.haleon.com/content/dam/haleon/corporate/documents/investors/oar-2025/Annual-Report-and-Form-20-F-2025.pdf.downloadasset.pdf#page=95"",""p.95 of AR"")",2.0,
Haleon Plc,HLN LN Equity,Health Care,Pharmaceuticals Biotechnology & Life Sciences,Pharmaceuticals,Pharmaceuticals,29517.5,FY2024,Brian McNamara,Chief Executive Officer,1292000.0,GBP,1520000.0,6208000.0,90000.0,122000.0,0.0,9232000.0,GBP,False,"Served full year in FY2024. Annual Bonus (AIP) outcome was 58% of maximum. LTIP (PSP) relates to 2022-24 PSP awards vested March 2025; restated to actual vesting share price of £3.87 including accumulated dividends; vesting at 76% of maximum; share price appreciation above grant value of £1,750,613 included.",haleon_ar_2025,https://www.haleon.com/content/dam/haleon/corporate/documents/investors/oar-2025/Annual-Report-and-Form-20-F-2025.pdf.downloadasset.pdf,"=HYPERLINK(""https://www.haleon.com/content/dam/haleon/corporate/documents/investors/oar-2025/Annual-Report-and-Form-20-F-2025.pdf.downloadasset.pdf#page=95"",""p.95 of AR"")",2.0,
Haleon Plc,HLN LN Equity,Health Care,Pharmaceuticals Biotechnology & Life Sciences,Pharmaceuticals,Pharmaceuticals,29517.5,FY2024,Dawn Allen,Chief Financial Officer,133000.0,GBP,150000.0,0.0,9000.0,15000.0,2127000.0,2434000.0,GBP,True,Appointed 28 October 2024; figures represent the period 28 October – 31 December 2024 only.,haleon_ar_2025,https://www.haleon.com/content/dam/haleon/corporate/documents/investors/oar-2025/Annual-Report-and-Form-20-F-2025.pdf.downloadasset.pdf,"=HYPERLINK(""https://www.haleon.com/content/dam/haleon/corporate/documents/investors/oar-2025/Annual-Report-and-Form-20-F-2025.pdf.downloadasset.pdf#page=95"",""p.95 of AR"")",2.0,
Halma,,,,,,,FY2025,Marc Ronchetti,Group Chief Executive,940500.0,GBP,1786950.0,2224800.0,98753.0,0.0,0.0,5056000.0,GBP,False,Served full year as Group Chief Executive,halma_ar_2024_25,,,,
Halma,,,,,,,FY2025,Steve Gunning,Former Chief Financial Officer (stepped down from Board 31 March 2025; retiring 7 January 2026),618000.0,GBP,1056780.0,0.0,64890.0,0.0,0.0,1768000.0,GBP,True,Steve Gunning stepped down from the Board on 31 March 2025 (last day of the financial year) and will retire on 7 January 2026. He served the full FY2025 year as CFO but received no LTIP vesting in FY2025. His outstanding ESP awards will be time pro-rated to his Retirement Date and vest subject to performance at their normal vesting date. He will not receive an ESP award in June 2025 and will not receive a bonus for FY2026.,halma_ar_2024_25,,,,
Halma,,,,,,,FY2025,Carole Cran,Chief Financial Officer (appointed CFO Designate 8 January 2025; previously Non-Executive Director),140600.0,GBP,264195.0,0.0,14763.0,0.0,76000.0,437000.0,GBP,True,"Carole Cran was a Non-Executive Director until 7 January 2025, when she became CFO Designate on 8 January 2025 (approximately the final 83 days of FY2025). Her executive remuneration (salary, pension, bonus) is pro-rated from 8 January 2025 to 31 March 2025. Her NED fees of £76,000 for the earlier part of FY2025 are reported separately in the Non-Executive Director remuneration table. The total of £437,000 reflects her part-year executive remuneration only.",halma_ar_2024_25,,,,
Halma,,,,,,,FY2025,Jennifer Ward,"Chief Talent, Culture and Communications Executive",488020.0,GBP,834514.0,1147500.0,51242.0,0.0,0.0,2550000.0,GBP,False,"Served full year as Chief Talent, Culture and Communications Executive",halma_ar_2024_25,,,,
Halma,,,,,,,FY2024,Marc Ronchetti,Group Chief Executive,904327.0,GBP,1710000.0,1011600.0,94954.0,0.0,0.0,3748000.0,GBP,False,Served full year as Group Chief Executive,halma_ar_2024_25,,,,
Halma,,,,,,,FY2024,Steve Gunning,Chief Financial Officer,606000.0,GBP,1026000.0,0.0,63630.0,0.0,0.0,1720000.0,GBP,False,Served full year as Chief Financial Officer,halma_ar_2024_25,,,,
Halma,,,,,,,FY2024,Jennifer Ward,"Chief Talent, Culture and Communications Executive",473806.0,GBP,810000.0,660000.0,49750.0,0.0,0.0,2000000.0,GBP,False,"Served full year as Chief Talent, Culture and Communications Executive",halma_ar_2024_25,,,,
Hammerson Plc,HMSO LN Equity,,,,,1681.7,FY2025,Rita-Rose Gagné,Chief Executive Officer,758000.0,GBP,1494000.0,813000.0,76000.0,92000.0,0.0,3233000.0,GBP,False,Served full year,hammerson_ar_2025,https://www.hammerson.com/sites/hammerson-corp/files/2026-03/hammerson-plc-annual-report-2025.pdf,"=HYPERLINK(""https://www.hammerson.com/sites/hammerson-corp/files/2026-03/hammerson-plc-annual-report-2025.pdf#page=68"",""p.68 of AR"")",2.0,
Hammerson Plc,HMSO LN Equity,,,,,1681.7,FY2025,Rob Wilkinson,Chief Executive-Designate (appointed Director 15 December 2025; became Chief Executive 1 January 2026),31000.0,GBP,0.0,0.0,3000.0,1000.0,1017000.0,1052000.0,GBP,True,"Appointed as Director of Hammerson plc with effect from 15 December 2025, serving only approximately 2.5 weeks of FY2025. Salary, benefits and pension reflect only the period from appointment. No AIP or RSS awarded for 2025. Buy-out award of £1,017,000 granted on 15 December 2025 to compensate for bonuses forfeited on leaving previous employer.",hammerson_ar_2025,https://www.hammerson.com/sites/hammerson-corp/files/2026-03/hammerson-plc-annual-report-2025.pdf,"=HYPERLINK(""https://www.hammerson.com/sites/hammerson-corp/files/2026-03/hammerson-plc-annual-report-2025.pdf#page=68"",""p.68 of AR"")",2.0,
Hammerson Plc,HMSO LN Equity,,,,,1681.7,FY2025,Himanshu Raja,Chief Financial Officer,485000.0,GBP,699000.0,390000.0,49000.0,21000.0,0.0,1644000.0,GBP,False,Served full year,hammerson_ar_2025,https://www.hammerson.com/sites/hammerson-corp/files/2026-03/hammerson-plc-annual-report-2025.pdf,"=HYPERLINK(""https://www.hammerson.com/sites/hammerson-corp/files/2026-03/hammerson-plc-annual-report-2025.pdf#page=68"",""p.68 of AR"")",2.0,
Hammerson Plc,HMSO LN Equity,,,,,1681.7,FY2024,Rita-Rose Gagné,Chief Executive Officer,734000.0,GBP,1483000.0,784000.0,73000.0,21000.0,0.0,3095000.0,GBP,False,Served full year. Note: RSS value has been restated since the closing share price on the fourth anniversary of grant is now known.,hammerson_ar_2025,https://www.hammerson.com/sites/hammerson-corp/files/2026-03/hammerson-plc-annual-report-2025.pdf,"=HYPERLINK(""https://www.hammerson.com/sites/hammerson-corp/files/2026-03/hammerson-plc-annual-report-2025.pdf#page=68"",""p.68 of AR"")",2.0,
Hammerson Plc,HMSO LN Equity,,,,,1681.7,FY2024,Rob Wilkinson,N/A (not a Director in FY2024),0.0,GBP,0.0,0.0,0.0,0.0,0.0,0.0,GBP,False,Not a Director of Hammerson plc during FY2024.,hammerson_ar_2025,https://www.hammerson.com/sites/hammerson-corp/files/2026-03/hammerson-plc-annual-report-2025.pdf,"=HYPERLINK(""https://www.hammerson.com/sites/hammerson-corp/files/2026-03/hammerson-plc-annual-report-2025.pdf#page=68"",""p.68 of AR"")",2.0,
Hammerson Plc,HMSO LN Equity,,,,,1681.7,FY2024,Himanshu Raja,Chief Financial Officer,470000.0,GBP,676000.0,331000.0,47000.0,19000.0,0.0,1543000.0,GBP,False,Served full year. Note: RSS value has been restated since the closing share price on the fourth anniversary of grant is now known.,hammerson_ar_2025,https://www.hammerson.com/sites/hammerson-corp/files/2026-03/hammerson-plc-annual-report-2025.pdf,"=HYPERLINK(""https://www.hammerson.com/sites/hammerson-corp/files/2026-03/hammerson-plc-annual-report-2025.pdf#page=68"",""p.68 of AR"")",2.0,
Harbour Energy Plc,HBR LN Equity,Energy,Energy,Oil Gas & Consumable Fuels,Oil & Gas Exploration & Production,4634.5,2025,Linda Z. Cook,Chief Executive Officer (CEO),975000.0,GBP,1523400.0,604000.0,192200.0,164500.0,7500000.0,10959100.0,GBP,False,Served full year 2025,harbour_energy_ar_2025,https://www.harbourenergy.com/media/a11hxbdn/harbour-energy-annual-report-accounts-2025_web.pdf,"=HYPERLINK(""https://www.harbourenergy.com/media/a11hxbdn/harbour-energy-annual-report-accounts-2025_web.pdf#page=109"",""p.109 of AR"")",3.0,74.0
Harbour Energy Plc,HBR LN Equity,Energy,Energy,Oil Gas & Consumable Fuels,Oil & Gas Exploration & Production,4634.5,2025,Alexander Krane,Chief Financial Officer (CFO),625000.0,GBP,781300.0,323300.0,107400.0,139100.0,1250000.0,3226100.0,GBP,False,Served full year 2025,harbour_energy_ar_2025,https://www.harbourenergy.com/media/a11hxbdn/harbour-energy-annual-report-accounts-2025_web.pdf,"=HYPERLINK(""https://www.harbourenergy.com/media/a11hxbdn/harbour-energy-annual-report-accounts-2025_web.pdf#page=109"",""p.109 of AR"")",3.0,74.0
Harbour Energy Plc,HBR LN Equity,Energy,Energy,Oil Gas & Consumable Fuels,Oil & Gas Exploration & Production,4634.5,2024,Linda Z. Cook,Chief Executive Officer (CEO),904400.0,GBP,533600.0,0.0,178300.0,1424900.0,0.0,3041200.0,GBP,False,Salary figure is an aggregated blended amount reflecting an in-year salary increase effective 4 September 2024 following completion of the Wintershall Dea transaction; no partial-year service or role change occurred.,harbour_energy_ar_2025,https://www.harbourenergy.com/media/a11hxbdn/harbour-energy-annual-report-accounts-2025_web.pdf,"=HYPERLINK(""https://www.harbourenergy.com/media/a11hxbdn/harbour-energy-annual-report-accounts-2025_web.pdf#page=109"",""p.109 of AR"")",3.0,74.0
Harbour Energy Plc,HBR LN Equity,Energy,Energy,Oil Gas & Consumable Fuels,Oil & Gas Exploration & Production,4634.5,2024,Alexander Krane,Chief Financial Officer (CFO),586300.0,GBP,345900.0,0.0,100700.0,164100.0,0.0,1197000.0,GBP,False,Salary figure is an aggregated blended amount reflecting an in-year salary increase effective 4 September 2024 following completion of the Wintershall Dea transaction; no partial-year service or role change occurred.,harbour_energy_ar_2025,https://www.harbourenergy.com/media/a11hxbdn/harbour-energy-annual-report-accounts-2025_web.pdf,"=HYPERLINK(""https://www.harbourenergy.com/media/a11hxbdn/harbour-energy-annual-report-accounts-2025_web.pdf#page=109"",""p.109 of AR"")",3.0,74.0
Harworth Group Plc,HWG LN Equity,Real Estate,Real Estate Management & Development,Real Estate Management & Development,Real Estate Development,416.9,FY2025,Lynda Shillaw,Chief Executive Officer,540750.0,GBP,454230.0,283979.0,54075.0,19197.0,7200.0,1359431.0,GBP,False,N/A,harworth_group_ar_2025,https://harworth.wpenginepowered.com/wp-content/uploads/2026/04/Harworth-AR2025_vF_Interactive-4.pdf,"=HYPERLINK(""https://harworth.wpenginepowered.com/wp-content/uploads/2026/04/Harworth-AR2025_vF_Interactive-4.pdf#page=124"",""p.124 of AR"")",2.0,
Harworth Group Plc,HWG LN Equity,Real Estate,Real Estate Management & Development,Real Estate Management & Development,Real Estate Development,416.9,FY2025,Kitty Patmore,Chief Financial Officer,254912.0,GBP,246420.0,199357.0,35203.0,17977.0,7200.0,761069.0,GBP,True,"Kitty Patmore was on maternity leave for a proportion of 2025 and received a reduced salary of £254,912 in accordance with the Group's maternity leave policy. Her full annual salary is £352,030. Her 2025 bonus was calculated based on her unreduced salary of £352,030; maximum bonus opportunity was 125% of salary (70% of salary achieved, representing 56% of maximum). Pension allowance of 10% was based on the reduced salary received.",harworth_group_ar_2025,https://harworth.wpenginepowered.com/wp-content/uploads/2026/04/Harworth-AR2025_vF_Interactive-4.pdf,"=HYPERLINK(""https://harworth.wpenginepowered.com/wp-content/uploads/2026/04/Harworth-AR2025_vF_Interactive-4.pdf#page=124"",""p.124 of AR"")",2.0,
Harworth Group Plc,HWG LN Equity,Real Estate,Real Estate Management & Development,Real Estate Management & Development,Real Estate Development,416.9,FY2024,Lynda Shillaw,Chief Executive Officer,525000.0,GBP,787500.0,191310.0,52500.0,20486.0,10567.0,1587363.0,GBP,False,N/A,harworth_group_ar_2025,https://harworth.wpenginepowered.com/wp-content/uploads/2026/04/Harworth-AR2025_vF_Interactive-4.pdf,"=HYPERLINK(""https://harworth.wpenginepowered.com/wp-content/uploads/2026/04/Harworth-AR2025_vF_Interactive-4.pdf#page=124"",""p.124 of AR"")",2.0,
Harworth Group Plc,HWG LN Equity,Real Estate,Real Estate Management & Development,Real Estate Management & Development,Real Estate Development,416.9,FY2024,Kitty Patmore,Chief Financial Officer,341775.0,GBP,427219.0,185886.0,34178.0,22446.0,7200.0,1018704.0,GBP,False,N/A,harworth_group_ar_2025,https://harworth.wpenginepowered.com/wp-content/uploads/2026/04/Harworth-AR2025_vF_Interactive-4.pdf,"=HYPERLINK(""https://harworth.wpenginepowered.com/wp-content/uploads/2026/04/Harworth-AR2025_vF_Interactive-4.pdf#page=124"",""p.124 of AR"")",2.0,
Hays Plc,HAS LN Equity,Industrials,Commercial & Professional Services,Professional Services,Research & Consulting Services,479.4,FY25,Dirk Hahn,Chief Executive Officer (CEO),639000.0,GBP,354000.0,0.0,26000.0,122000.0,468000.0,1609000.0,GBP,False,"Served full year in FY25. Note: In FY24, Dirk Hahn's remuneration was pro-rated as he was appointed to the Board on 1 September 2023 and therefore did not serve a full year in FY24. Total Fixed Remuneration FY25: £787,000. Total Variable Remuneration FY25: £822,000. Total excluding legacy incentives FY25: £1,141,000.",hays_ar_2025,https://www.haysplc.com/~/media/Files/H/Hays/annual-reports/ar-2025/HAY004_Hays%20Annual%20Report%202025-1730.pdf,"=HYPERLINK(""https://www.haysplc.com/~/media/Files/H/Hays/annual-reports/ar-2025/HAY004_Hays%20Annual%20Report%202025-1730.pdf#page=134"",""p.134 of AR"")",2.0,
Hays Plc,HAS LN Equity,Industrials,Commercial & Professional Services,Professional Services,Research & Consulting Services,479.4,FY25,James Hilton,Chief Financial Officer (CFO),470000.0,GBP,268000.0,382000.0,19000.0,13000.0,0.0,1152000.0,GBP,False,"Served full year in FY25. Salary increase of 11.9% comprised 3% in line with the wider workforce and 8.9% to recognise his growth into role (his third year as a Board Director). Total Fixed Remuneration FY25: £502,000. Total Variable Remuneration FY25: £650,000. Total excluding legacy incentives FY25: £1,152,000.",hays_ar_2025,https://www.haysplc.com/~/media/Files/H/Hays/annual-reports/ar-2025/HAY004_Hays%20Annual%20Report%202025-1730.pdf,"=HYPERLINK(""https://www.haysplc.com/~/media/Files/H/Hays/annual-reports/ar-2025/HAY004_Hays%20Annual%20Report%202025-1730.pdf#page=134"",""p.134 of AR"")",2.0,
Hays Plc,HAS LN Equity,Industrials,Commercial & Professional Services,Professional Services,Research & Consulting Services,479.4,FY24,Dirk Hahn,Chief Executive Officer (CEO),515000.0,GBP,294000.0,0.0,21000.0,97000.0,445000.0,1372000.0,GBP,True,Appointed to the Board on 1 September 2023; FY24 remuneration was pro-rated accordingly as he did not serve a full year in FY24. FY24 figure has been restated to reflect the actual tax assistance amount.,hays_ar_2025,https://www.haysplc.com/~/media/Files/H/Hays/annual-reports/ar-2025/HAY004_Hays%20Annual%20Report%202025-1730.pdf,"=HYPERLINK(""https://www.haysplc.com/~/media/Files/H/Hays/annual-reports/ar-2025/HAY004_Hays%20Annual%20Report%202025-1730.pdf#page=145"",""p.145 of AR"")",2.0,
Hays Plc,HAS LN Equity,Industrials,Commercial & Professional Services,Professional Services,Research & Consulting Services,479.4,FY24,James Hilton,Chief Financial Officer (CFO),420000.0,GBP,246000.0,0.0,17000.0,12000.0,0.0,695000.0,GBP,False,Served full year in FY24.,hays_ar_2025,https://www.haysplc.com/~/media/Files/H/Hays/annual-reports/ar-2025/HAY004_Hays%20Annual%20Report%202025-1730.pdf,"=HYPERLINK(""https://www.haysplc.com/~/media/Files/H/Hays/annual-reports/ar-2025/HAY004_Hays%20Annual%20Report%202025-1730.pdf#page=134"",""p.134 of AR"")",2.0,
